,,,,117,0,0,0.0002,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z,
1,Line,,,,,,,0,0,0,0.0004,-0.8431,0.2704,0.9834,0.0248,-0.8431,0.2704,0.9677
1,Line,,,,,,,57,0,0,0.0003,-0.8431,0.2704,0.9653,0.0329,-0.8431,0.2704,0.9541
1,Line,,,,,,,91,0,0,-0.0001,-0.8431,0.2704,0.9664,0.0274,-0.8431,0.2704,0.9689
1,Line,,,,,,,30,0,0,-0.0004,-0.8431,0.2704,0.9494,0.0278,-0.8431,0.2704,0.9664
1,Line,,,,,,,130,0,0,-0.0003,-0.8431,0.2704,0.9494,0.0298,-0.8431,0.2704,0.9607
1,Line,,,,,,,0,0,0,0.0004,-0.8431,0.2704,0.9689,0.0253,-0.8431,0.2704,0.9541
1,Line,,,,,,,92,0,0,-0.0001,-0.8431,0.2704,0.9494,0.0359,-0.8431,0.2704,0.9541
1,Line,,,,,,,155,0,0,0.0004,-0.8431,0.2704,0.9653,0.0241,-0.8431,0.2704,0.9494
1,Line,,,,,,,69,0,0,-0.0005,-0.8431,0.2704,0.9494,0.0455,-0.8431,0.2704,0.9689
1,Line,,,,,,,96,0,0,0.0002,-0.8431,0.2704,0.9597,0.0264,-0.8431,0.2704,0.9496
1,Line,,,,,,,132,0,0,0.0002,-0.8431,0.2704,0.9238,0.0258,-0.8431,0.2704,0.9143
1,Line,,,,,,,148,0,0,0.0008,-0.8431,0.2704,0.9478,0.0414,-0.8431,0.2704,0.9139
1,Line,,,,,,,29,0,0,-0.0002,-0.8431,0.2704,0.9139,0.0225,-0.8431,0.2704,0.9238
1,Line,,,,,,,102,0,0,0.0006,-0.8431,0.2704,0.9478,0.0357,-0.8431,0.2704,0.9238
1,Line,,,,,,,99,0,0,0.0004,-0.8431,0.2704,0.9637,0.0314,-0.8431,0.2704,0.9478
1,Line,,,,,,,146,0,0,0.0003,-0.8431,0.2704,0.9478,0.0249,-0.8431,0.2704,0.9352
1,Line,,,,,,,120,0,0,-0.0003,-0.8431,0.2704,0.9238,0.0415,-0.8431,0.2704,0.9352
1,Line,,,,,,,103,0,0,0.0005,-0.8431,0.2704,0.9354,0.0322,-0.8431,0.2704,0.9139
1,Line,,,,,,,36,0,0,0,-0.8431,0.2704,0.7339,0.0207,-0.8431,0.2704,0.7327
1,Line,,,,,,,168,0,0,-0.0008,-0.8431,0.2704,0.7327,0.0382,-0.8431,0.2704,0.765
1,Line,,,,,,,145,0,0,0.0001,-0.8431,0.2704,0.765,0.0231,-0.8431,0.2704,0.7598
1,Line,,,,,,,49,0,0,-0.0007,-0.8431,0.2704,0.7327,0.0291,-0.8431,0.2704,0.7598
1,Line,,,,,,,23,0,0,0.0003,-0.8431,0.2704,0.9478,0.0224,-0.8431,0.2704,0.9354
1,Line,,,,,,,130,0,0,-0.0002,-0.8431,0.2704,0.9066,0.0278,-0.8431,0.2704,0.9139
1,Line,,,,,,,41,0,0,0.0006,-0.8431,0.2704,0.7598,0.0371,-0.8431,0.2704,0.7339
1,Line,,,,,,,118,0,0,0,-0.8431,0.2704,0.9478,0.0389,-0.8431,0.2704,0.9496
1,Line,,,,,,,106,0,0,0.0005,-0.8431,0.2704,0.9352,0.0292,-0.8431,0.2704,0.9143
1,Line,,,,,,,104,0,0,-0.0006,-0.8431,0.2704,0.9066,0.0372,-0.8431,0.2704,0.9306
1,Line,,,,,,,38,0,0,0.0002,-0.8431,0.2704,0.9143,0.0228,-0.8431,0.2704,0.9066
1,Line,,,,,,,75,0,0,-0.0004,-0.8431,0.2704,0.9143,0.0477,-0.8431,0.2704,0.9306
1,Line,,,,,,,174,0,0,0.0005,-0.8431,0.2704,0.9496,0.0253,-0.8431,0.2704,0.9306
1,Line,,,,,,,53,0,0,0.0001,-0.8431,0.2704,0.9352,0.0276,-0.8431,0.2704,0.9306
1,Line,,,,,,,99,0,0,0.0004,-0.8431,0.2704,0.9496,0.0284,-0.8431,0.2704,0.9352
1,Line,,,,,,,20,0,0,-0.0007,-0.8431,0.2704,0.9066,0.0355,-0.8431,0.2704,0.9354
1,Line,,,,,,,96,0,0,-0.0003,-0.8431,0.2704,0.9637,0.0287,-0.8431,0.2704,0.9747
1,Line,,,,,,,118,0,0,0.0001,-0.8431,0.2704,0.9637,0.0369,-0.8431,0.2704,0.9597
1,Line,,,,,,,153,0,0,0.0003,-0.8431,0.2704,0.9637,0.0249,-0.8431,0.2704,0.9496
1,Line,,,,,,,17,0,0,0.0003,-0.8431,0.2704,0.9637,0.0223,-0.8431,0.2704,0.9502
1,Line,,,,,,,126,0,0,0.0001,-0.8431,0.2704,0.9354,0.0309,-0.8431,0.2704,0.9306
1,Line,,,,,,,99,0,0,-0.0004,-0.8431,0.2704,0.9354,0.029,-0.8431,0.2704,0.9502
1,Line,,,,,,,141,0,0,-0.0007,-0.8431,0.2704,0.9354,0.0383,-0.8431,0.2704,0.9637
1,Line,,,,,,,89,0,0,0.0001,-0.8431,0.2704,0.9834,0.0299,-0.8431,0.2704,0.9806
1,Line,,,,,,,115,0,0,0.0001,-0.8431,0.2704,0.9502,0.0369,-0.8431,0.2704,0.9478
1,Line,,,,,,,157,0,0,0.0003,-0.8431,0.2704,0.9478,0.0224,-0.8431,0.2704,0.9354
1,Line,,,,,,,78,0,0,0.0006,-0.8431,0.2704,0.9478,0.0357,-0.8431,0.2704,0.9238
1,Line,,,,,,,81,0,0,0.0004,-0.8431,0.2704,0.9502,0.029,-0.8431,0.2704,0.9354
1,Line,,,,,,,64,0,0,-0.0004,-0.8431,0.2704,0.9139,0.0535,-0.8431,0.2704,0.9306
1,Line,,,,,,,54,0,0,-0.0001,-0.8431,0.2704,0.9306,0.0309,-0.8431,0.2704,0.9354
1,Line,,,,,,,176,0,0,-0.0005,-0.8431,0.2704,0.9306,0.0281,-0.8431,0.2704,0.9502
1,Line,,,,,,,126,0,0,0.0008,-0.8431,0.2704,0.9478,0.0416,-0.8431,0.2704,0.9144
1,Line,,,,,,,127,0,0,0.0001,-0.8431,0.2704,0.9352,0.0276,-0.8431,0.2704,0.9306
1,Line,,,,,,,6,0,0,0.0005,-0.8431,0.2704,0.9496,0.0253,-0.8431,0.2704,0.9306
1,Line,,,,,,,81,0,0,-0.0004,-0.8431,0.2704,0.9352,0.0284,-0.8431,0.2704,0.9496
1,Line,,,,,,,76,0,0,-0.0006,-0.8431,0.2704,0.9066,0.037,-0.8431,0.2704,0.9306
1,Line,,,,,,,77,0,0,0.0005,-0.8431,0.2704,0.9352,0.0315,-0.8431,0.2704,0.9144
1,Line,,,,,,,34,0,0,0.0003,-0.8431,0.2704,0.9478,0.0249,-0.8431,0.2704,0.9352
1,Line,,,,,,,13,0,0,0.0007,-0.8431,0.2704,0.9352,0.0342,-0.8431,0.2704,0.9066
1,Line,,,,,,,77,0,0,-0.0005,-0.8431,0.2704,0.9139,0.0322,-0.8431,0.2704,0.9354
1,Line,,,,,,,153,0,0,0.0003,-0.8431,0.2704,0.6774,0.0217,-0.8431,0.2704,0.6666
1,Line,,,,,,,121,0,0,0.0001,-0.8431,0.2704,0.6695,0.0313,-0.8431,0.2704,0.6666
1,Line,,,,,,,96,0,0,0.0002,-0.8431,0.2704,0.6774,0.0206,-0.8431,0.2704,0.6695
1,Line,,,,,,,103,0,0,0.0005,-0.8431,0.2704,0.6983,0.0321,-0.8431,0.2704,0.6774
1,Line,,,,,,,148,0,0,-0.001,-0.8431,0.2704,0.6583,0.0482,-0.8431,0.2704,0.6983
1,Line,,,,,,,140,0,0,0.0002,-0.8431,0.2704,0.6983,0.0217,-0.8431,0.2704,0.6893
1,Line,,,,,,,118,0,0,-0.0003,-0.8431,0.2704,0.6774,0.0402,-0.8431,0.2704,0.6893
1,Line,,,,,,,95,0,0,-0.0002,-0.8431,0.2704,0.6568,0.024,-0.8431,0.2704,0.6666
1,Line,,,,,,,149,0,0,-0.0006,-0.8431,0.2704,0.6514,0.0345,-0.8431,0.2704,0.6774
1,Line,,,,,,,16,0,0,0.0005,-0.8431,0.2704,0.6774,0.0273,-0.8431,0.2704,0.6583
1,Line,,,,,,,112,0,0,0.0003,-0.8431,0.2704,0.9354,0.0399,-0.8431,0.2704,0.9238
1,Line,,,,,,,93,0,0,-0.0002,-0.8431,0.2704,0.6514,0.0214,-0.8431,0.2704,0.6583
1,Line,,,,,,,53,0,0,0.0001,-0.8431,0.2704,0.6568,0.0326,-0.8431,0.2704,0.6524
1,Line,,,,,,,96,0,0,-0.0002,-0.8431,0.2704,0.6448,0.0216,-0.8431,0.2704,0.6524
1,Line,,,,,,,50,0,0,-0.0003,-0.8431,0.2704,0.6448,0.0267,-0.8431,0.2704,0.6583
1,Line,,,,,,,49,0,0,0.0007,-0.8431,0.2704,0.9597,0.043,-0.8431,0.2704,0.9306
1,Line,,,,,,,89,0,0,-0.0001,-0.8431,0.2704,0.9653,0.027,-0.8431,0.2704,0.9677
1,Line,,,,,,,88,0,0,0.0001,-0.8431,0.2704,0.9541,0.0359,-0.8431,0.2704,0.9494
1,Line,,,,,,,180,0,0,0.0003,-0.8431,0.2704,0.9677,0.0206,-0.8431,0.2704,0.9541
1,Line,,,,,,,61,0,0,0.0004,-0.8431,0.2704,0.9677,0.0431,-0.8431,0.2704,0.9494
1,Line,,,,,,,87,0,0,0.0001,-0.8431,0.2704,0.9653,0.0274,-0.8431,0.2704,0.9597
1,Line,,,,,,,12,0,0,0.0004,-0.8431,0.2704,0.9806,0.0248,-0.8431,0.2704,0.9653
1,Line,,,,,,,25,0,0,0.0004,-0.8431,0.2704,0.9653,0.0241,-0.8431,0.2704,0.9494
1,Line,,,,,,,59,0,0,-0.0003,-0.8431,0.2704,0.9541,0.0362,-0.8431,0.2704,0.9664
1,Line,,,,,,,173,0,0,-0.0003,-0.8431,0.2704,0.9664,0.0222,-0.8431,0.2704,0.9806
1,Line,,,,,,,123,0,0,-0.0003,-0.8431,0.2704,0.9689,0.0361,-0.8431,0.2704,0.9806
1,Line,,,,,,,89,0,0,-0.0001,-0.8431,0.2704,0.9664,0.0274,-0.8431,0.2704,0.9689
1,Line,,,,,,,167,0,0,0.0003,-0.8431,0.2704,0.9747,0.0223,-0.8431,0.2704,0.9607
1,Line,,,,,,,150,0,0,0.0004,-0.8431,0.2704,0.9664,0.0278,-0.8431,0.2704,0.9494
1,Line,,,,,,,87,0,0,0.0001,-0.8431,0.2704,0.9664,0.0279,-0.8431,0.2704,0.9607
1,Line,,,,,,,120,0,0,-0.0002,-0.8431,0.2704,0.9664,0.0367,-0.8431,0.2704,0.9747
1,Line,,,,,,,87,0,0,-0.0001,-0.8431,0.2704,0.9747,0.0298,-0.8431,0.2704,0.9806
1,Line,,,,,,,84,0,0,0.0003,-0.8431,0.2704,0.9607,0.0269,-0.8431,0.2704,0.9502
1,Line,,,,,,,50,0,0,-0.0003,-0.8431,0.2704,0.9494,0.0298,-0.8431,0.2704,0.9607
1,Line,,,,,,,119,0,0,-0.0001,-0.8431,0.2704,0.9607,0.035,-0.8431,0.2704,0.9637
1,Line,,,,,,,67,0,0,0,-0.8431,0.2704,0.9494,0.0478,-0.8431,0.2704,0.9502
1,Line,,,,,,,84,0,0,-0.0002,-0.8431,0.2704,0.9496,0.0264,-0.8431,0.2704,0.9597
1,Line,,,,,,,83,0,0,0.0005,-0.8431,0.2704,0.9494,0.0485,-0.8431,0.2704,0.9306
1,Line,,,,,,,134,0,0,0.0003,-0.8431,0.2704,0.9597,0.026,-0.8431,0.2704,0.9494
1,Line,,,,,,,163,0,0,0.0003,-0.8431,0.2704,0.9637,0.0223,-0.8431,0.2704,0.9502
1,Line,,,,,,,84,0,0,-0.0003,-0.8431,0.2704,0.9637,0.0287,-0.8431,0.2704,0.9747
1,Line,,,,,,,21,0,0,0.0004,-0.8431,0.2704,0.9747,0.0249,-0.8431,0.2704,0.9597
1,Line,,,,,,,118,0,0,0.0005,-0.8431,0.2704,0.9806,0.0374,-0.8431,0.2704,0.9597
1,Line,,,,,,,121,0,0,0.0006,-0.8431,0.2704,0.9747,0.0373,-0.8431,0.2704,0.9496
1,Line,,,,,,,81,0,0,0.0004,-0.8431,0.2704,0.9637,0.0314,-0.8431,0.2704,0.9478
1,Line,,,,,,,123,0,0,0.0007,-0.8431,0.2704,0.9637,0.0389,-0.8431,0.2704,0.9352
1,Line,,,,,,,27,0,0,0.0003,-0.8431,0.2704,0.9637,0.0249,-0.8431,0.2704,0.9496
1,Line,,,,,,,85,0,0,0,1.2371,1.6149,0.2499,0.0812,1.2371,1.6149,0.2518
1,Line,,,,,,,10,0,0,0.0002,1.2371,1.6149,0.3336,0.0213,1.2371,1.6149,0.324
1,Line,,,,,,,137,0,0,-0.0005,1.2371,1.6149,0.3033,0.0675,1.2371,1.6149,0.324
1,Line,,,,,,,122,0,0,0.0007,1.2371,1.6149,0.3336,0.0626,1.2371,1.6149,0.3033
1,Line,,,,,,,110,0,0,-0.0004,1.2371,1.6149,0.324,0.0718,1.2371,1.6149,0.3417
1,Line,,,,,,,10,0,0,0.0002,1.2371,1.6149,0.3497,0.021,1.2371,1.6149,0.3417
1,Line,,,,,,,124,0,0,-0.0002,1.2371,1.6149,0.3336,0.0757,1.2371,1.6149,0.3417
1,Line,,,,,,,109,0,0,0.0004,1.2371,1.6149,0.3497,0.0715,1.2371,1.6149,0.3336
1,Line,,,,,,,122,0,0,-0.0007,1.2371,1.6149,0.2971,0.0542,1.2371,1.6149,0.324
1,Line,,,,,,,76,0,0,0.0007,1.2371,1.6149,0.2517,0.032,1.2371,1.6149,0.222
1,Line,,,,,,,155,0,0,0.0015,1.2371,1.6149,0.2517,0.1163,1.2371,1.6149,0.1921
1,Line,,,,,,,162,0,0,-0.0007,1.2371,1.6149,0.1921,0.1029,1.2371,1.6149,0.222
1,Line,,,,,,,138,0,0,-0.0018,1.2371,1.6149,0.222,0.1174,1.2371,1.6149,0.2971
1,Line,,,,,,,171,0,0,0.0002,1.2371,1.6149,0.3033,0.0237,1.2371,1.6149,0.2971
1,Line,,,,,,,145,0,0,-0.0011,1.2371,1.6149,0.2517,0.0966,1.2371,1.6149,0.2971
1,Line,,,,,,,135,0,0,0.0013,1.2371,1.6149,0.3033,0.0835,1.2371,1.6149,0.2517
1,Line,,,,,,,101,0,0,-0.0002,1.2371,1.6149,0.3417,0.1751,1.2371,1.6149,0.3515
1,Line,,,,,,,17,0,0,-0.002,1.2371,1.6149,0.6215,0.0926,1.2371,1.6149,0.7015
1,Line,,,,,,,94,0,0,0.0001,1.2371,1.6149,0.1482,0.0058,1.2371,1.6149,0.1452
1,Line,,,,,,,171,0,0,0.0011,1.2371,1.6149,0.1921,0.163,1.2371,1.6149,0.1482
1,Line,,,,,,,64,0,0,0.0001,1.2371,1.6149,0.7015,0.0076,1.2371,1.6149,0.6974
1,Line,,,,,,,86,0,0,-0.0001,1.2371,1.6149,0.1452,0.0058,1.2371,1.6149,0.1482
1,Line,,,,,,,7,0,0,0.0011,1.2371,1.6149,0.1921,0.1628,1.2371,1.6149,0.1452
1,Line,,,,,,,10,0,0,0.0019,1.2371,1.6149,0.6974,0.087,1.2371,1.6149,0.6215
1,Line,,,,,,,173,0,0,-0.0011,1.2371,1.6149,0.1452,0.1628,1.2371,1.6149,0.1921
1,Line,,,,,,,97,0,0,0.0001,1.2371,1.6149,0.3599,0.1331,1.2371,1.6149,0.3573
1,Line,,,,,,,108,0,0,0,1.2371,1.6149,0.3497,0.1763,1.2371,1.6149,0.3515
1,Line,,,,,,,102,0,0,0.0002,1.2371,1.6149,0.3573,0.1719,1.2371,1.6149,0.3497
1,Line,,,,,,,179,0,0,0.0001,1.2371,1.6149,0.3573,0.0183,1.2371,1.6149,0.3515
1,Line,,,,,,,116,0,0,-0.0001,1.2371,1.6149,0.6974,0.0076,1.2371,1.6149,0.7015
1,Line,,,,,,,170,0,0,-0.0019,1.2371,1.6149,0.6215,0.087,1.2371,1.6149,0.6974
1,Line,,,,,,,163,0,0,0.002,1.2371,1.6149,0.7015,0.0926,1.2371,1.6149,0.6215
1,Line,,,,,,,150,0,0,-0.0011,1.2371,1.6149,0.1791,0.0679,1.2371,1.6149,0.222
1,Line,,,,,,,88,0,0,0.0004,1.2371,1.6149,0.3535,0.1645,1.2371,1.6149,0.3377
1,Line,,,,,,,0,0,0,0.0004,1.2371,1.6149,0.3539,0.0164,1.2371,1.6149,0.3377
1,Line,,,,,,,92,0,0,0.0004,1.2371,1.6149,0.3535,0.1645,1.2371,1.6149,0.3377
1,Line,,,,,,,152,0,0,0.0004,1.2371,1.6149,0.3535,0.0163,1.2371,1.6149,0.3372
1,Line,,,,,,,78,0,0,0.0002,1.2371,1.6149,0.3417,0.1755,1.2371,1.6149,0.3355
1,Line,,,,,,,21,0,0,0.0004,1.2371,1.6149,0.3515,0.016,1.2371,1.6149,0.3355
1,Line,,,,,,,83,0,0,0.0004,1.2371,1.6149,0.3535,0.1336,1.2371,1.6149,0.3355
1,Line,,,,,,,28,0,0,0.0004,1.2371,1.6149,0.3535,0.0163,1.2371,1.6149,0.3372
1,Line,,,,,,,110,0,0,-0.0001,1.2371,1.6149,0.324,0.0712,1.2371,1.6149,0.3282
1,Line,,,,,,,106,0,0,0.0003,1.2371,1.6149,0.324,0.0134,1.2371,1.6149,0.3125
1,Line,,,,,,,120,0,0,-0.0004,1.2371,1.6149,0.2971,0.0558,1.2371,1.6149,0.3125
1,Line,,,,,,,102,0,0,0.0003,1.2371,1.6149,0.3417,0.0136,1.2371,1.6149,0.3282
1,Line,,,,,,,97,0,0,0.0004,1.2371,1.6149,0.3535,0.1336,1.2371,1.6149,0.3355
1,Line,,,,,,,159,0,0,0.0004,1.2371,1.6149,0.3515,0.016,1.2371,1.6149,0.3355
1,Line,,,,,,,102,0,0,0.0002,1.2371,1.6149,0.3417,0.1755,1.2371,1.6149,0.3355
1,Line,,,,,,,78,0,0,0.0003,1.2371,1.6149,0.3417,0.0136,1.2371,1.6149,0.3282
1,Line,,,,,,,85,0,0,0.0001,1.2371,1.6149,0.1791,0.0084,1.2371,1.6149,0.1755
1,Line,,,,,,,7,0,0,0.0008,1.2371,1.6149,0.1791,0.2069,1.2371,1.6149,0.1452
1,Line,,,,,,,22,0,0,0.0011,1.2371,1.6149,0.222,0.0673,1.2371,1.6149,0.1755
1,Line,,,,,,,91,0,0,0,1.2371,1.6149,0.144,0.015,1.2371,1.6149,0.1452
1,Line,,,,,,,175,0,0,0.0003,1.2371,1.6149,0.1921,0.05,1.2371,1.6149,0.1791
1,Line,,,,,,,173,0,0,-0.0008,1.2371,1.6149,0.1452,0.2069,1.2371,1.6149,0.1791
1,Line,,,,,,,9,0,0,-0.0007,1.2371,1.6149,0.1452,0.208,1.2371,1.6149,0.1755
1,Line,,,,,,,30,0,0,0.0011,1.2371,1.6149,0.222,0.0679,1.2371,1.6149,0.1791
1,Line,,,,,,,60,0,0,-0.0004,1.2371,1.6149,0.2971,0.0558,1.2371,1.6149,0.3125
1,Line,,,,,,,74,0,0,0.0003,1.2371,1.6149,0.324,0.0134,1.2371,1.6149,0.3125
1,Line,,,,,,,70,0,0,-0.0001,1.2371,1.6149,0.324,0.0712,1.2371,1.6149,0.3282
1,Line,,,,,,,42,0,0,0.0018,1.2371,1.6149,0.2971,0.1174,1.2371,1.6149,0.222
1,Line,,,,,,,68,0,0,0.0002,1.2371,1.6149,0.222,0.011,1.2371,1.6149,0.2152
1,Line,,,,,,,45,0,0,-0.0016,1.2371,1.6149,0.222,0.1172,1.2371,1.6149,0.287
1,Line,,,,,,,70,0,0,0.0002,1.2371,1.6149,0.2971,0.013,1.2371,1.6149,0.287
1,Line,,,,,,,9,0,0,-0.0011,1.2371,1.6149,0.1482,0.163,1.2371,1.6149,0.1921
1,Line,,,,,,,99,0,0,-0.0018,1.2371,1.6149,0.5024,0.1027,1.2371,1.6149,0.5778
1,Line,,,,,,,108,0,0,-0.0012,1.2371,1.6149,0.5296,0.1122,1.2371,1.6149,0.5778
1,Line,,,,,,,74,0,0,-0.0022,1.2371,1.6149,0.4885,0.0953,1.2371,1.6149,0.5778
1,Line,,,,,,,150,0,0,0.0017,1.2371,1.6149,0.6423,0.0735,1.2371,1.6149,0.5737
1,Line,,,,,,,135,0,0,-0.0017,1.2371,1.6149,0.5737,0.0824,1.2371,1.6149,0.6423
1,Line,,,,,,,112,0,0,0,1.2371,1.6149,0.5757,0.0942,1.2371,1.6149,0.5737
1,Line,,,,,,,115,0,0,0,1.2371,1.6149,0.6423,0.0215,1.2371,1.6149,0.6423
1,Line,,,,,,,151,0,0,-0.0023,1.2371,1.6149,0.4828,0.1023,1.2371,1.6149,0.5778
1,Line,,,,,,,148,0,0,0.0015,1.2371,1.6149,0.7044,0.0697,1.2371,1.6149,0.6422
1,Line,,,,,,,26,0,0,-0.0004,1.2371,1.6149,0.4684,0.0713,1.2371,1.6149,0.4828
1,Line,,,,,,,118,0,0,0.0003,1.2371,1.6149,0.4822,0.0818,1.2371,1.6149,0.4684
1,Line,,,,,,,122,0,0,-0.0015,1.2371,1.6149,0.6423,0.1187,1.2371,1.6149,0.7044
1,Line,,,,,,,113,0,0,0.0001,1.2371,1.6149,0.4828,0.0579,1.2371,1.6149,0.4803
1,Line,,,,,,,128,0,0,-0.0024,1.2371,1.6149,0.4803,0.1331,1.2371,1.6149,0.5778
1,Line,,,,,,,52,0,0,-0.0023,1.2371,1.6149,0.4803,0.0987,1.2371,1.6149,0.5757
1,Line,,,,,,,92,0,0,-0.0016,1.2371,1.6149,0.5757,0.0864,1.2371,1.6149,0.6423
1,Line,,,,,,,0,0,0,0.0002,1.2371,1.6149,0.3599,0.0186,1.2371,1.6149,0.3535
1,Line,,,,,,,90,0,0,0.0002,1.2371,1.6149,0.3599,0.1322,1.2371,1.6149,0.3515
1,Line,,,,,,,97,0,0,-0.0001,1.2371,1.6149,0.3515,0.1329,1.2371,1.6149,0.3535
1,Line,,,,,,,93,0,0,0,1.2371,1.6149,0.3535,0.1639,1.2371,1.6149,0.3539
1,Line,,,,,,,87,0,0,0,1.2371,1.6149,0.3599,0.1638,1.2371,1.6149,0.3607
1,Line,,,,,,,99,0,0,0.0001,1.2371,1.6149,0.3599,0.1659,1.2371,1.6149,0.3539
1,Line,,,,,,,93,0,0,0,1.2371,1.6149,0.3607,0.1638,1.2371,1.6149,0.3599
1,Line,,,,,,,116,0,0,0.0002,1.2371,1.6149,0.6421,0.1206,1.2371,1.6149,0.6354
1,Line,,,,,,,114,0,0,0,1.2371,1.6149,0.6422,0.0988,1.2371,1.6149,0.6421
1,Line,,,,,,,149,0,0,-0.0016,1.2371,1.6149,0.5757,0.0721,1.2371,1.6149,0.6422
1,Line,,,,,,,111,0,0,0,1.2371,1.6149,0.6423,0.0744,1.2371,1.6149,0.6422
1,Line,,,,,,,114,0,0,0.0001,1.2371,1.6149,0.5778,0.1,1.2371,1.6149,0.5757
1,Line,,,,,,,151,0,0,-0.0016,1.2371,1.6149,0.5778,0.07,1.2371,1.6149,0.6421
1,Line,,,,,,,122,0,0,-0.0014,1.2371,1.6149,0.5778,0.1548,1.2371,1.6149,0.6354
1,Line,,,,,,,121,0,0,-0.0016,1.2371,1.6149,0.5757,0.1396,1.2371,1.6149,0.6421
1,Line,,,,,,,144,0,0,-0.0005,1.2371,1.6149,0.4636,0.1382,1.2371,1.6149,0.4828
1,Line,,,,,,,9,0,0,-0.0001,1.2371,1.6149,0.3006,0.0407,1.2371,1.6149,0.3066
1,Line,,,,,,,82,0,0,0,1.2371,1.6149,0.3051,0.0712,1.2371,1.6149,0.3066
1,Line,,,,,,,115,0,0,-0.0001,1.2371,1.6149,0.3006,0.0709,1.2371,1.6149,0.3051
1,Line,,,,,,,94,0,0,-0.0003,1.2371,1.6149,0.2403,0.6535,1.2371,1.6149,0.2529
1,Line,,,,,,,92,0,0,-0.0016,1.2371,1.6149,0.138,0.1373,1.2371,1.6149,0.203
1,Line,,,,,,,97,0,0,-0.0012,1.2371,1.6149,0.203,0.4297,1.2371,1.6149,0.2529
1,Line,,,,,,,95,0,0,-0.0011,1.2371,1.6149,0.2065,0.5905,1.2371,1.6149,0.2529
1,Line,,,,,,,75,0,0,-0.0006,1.2371,1.6149,0.3006,0.0606,1.2371,1.6149,0.3245
1,Line,,,,,,,123,0,0,0.0008,1.2371,1.6149,0.3592,0.0447,1.2371,1.6149,0.3245
1,Line,,,,,,,177,0,0,-0.0004,1.2371,1.6149,0.3427,0.0452,1.2371,1.6149,0.3592
1,Line,,,,,,,121,0,0,0.0006,1.2371,1.6149,0.3427,0.0404,1.2371,1.6149,0.3179
1,Line,,,,,,,45,0,0,-0.001,1.2371,1.6149,0.3179,0.0549,1.2371,1.6149,0.3592
1,Line,,,,,,,118,0,0,0.0004,1.2371,1.6149,0.3245,0.0567,1.2371,1.6149,0.3066
1,Line,,,,,,,2,0,0,-0.0002,1.2371,1.6149,0.3179,0.0417,1.2371,1.6149,0.3245
1,Line,,,,,,,117,0,0,0.0004,1.2371,1.6149,0.3179,0.0611,1.2371,1.6149,0.3006
1,Line,,,,,,,99,0,0,-0.0028,1.2371,1.6149,0.138,0.3274,1.2371,1.6149,0.2529
1,Line,,,,,,,109,0,0,0.0001,1.2371,1.6149,0.4813,0.039,1.2371,1.6149,0.4786
1,Line,,,,,,,149,0,0,-0.0005,1.2371,1.6149,0.4621,0.1098,1.2371,1.6149,0.4813
1,Line,,,,,,,108,0,0,0,1.2371,1.6149,0.4636,0.1183,1.2371,1.6149,0.4621
1,Line,,,,,,,45,0,0,-0.0004,1.2371,1.6149,0.4636,0.0811,1.2371,1.6149,0.4813
1,Line,,,,,,,113,0,0,0.0001,1.2371,1.6149,0.4684,0.1213,1.2371,1.6149,0.4636
1,Line,,,,,,,113,0,0,-0.0001,1.2371,1.6149,0.4786,0.109,1.2371,1.6149,0.4828
1,Line,,,,,,,16,0,0,-0.0004,1.2371,1.6149,0.4636,0.0725,1.2371,1.6149,0.4786
1,Line,,,,,,,66,0,0,-0.0003,1.2371,1.6149,0.4621,0.0435,1.2371,1.6149,0.4738
1,Line,,,,,,,90,0,0,0,1.2371,1.6149,0.1372,0.0716,1.2371,1.6149,0.1372
1,Line,,,,,,,180,0,0,-0.0028,1.2371,1.6149,0.1372,0.1263,1.2371,1.6149,0.2529
1,Line,,,,,,,90,0,0,0,1.2371,1.6149,0.1372,0.2309,1.2371,1.6149,0.138
1,Line,,,,,,,125,0,0,-0.0028,1.2371,1.6149,0.1372,0.1452,1.2371,1.6149,0.2529
1,Line,,,,,,,129,0,0,0.0002,1.2371,1.6149,0.4813,0.1212,1.2371,1.6149,0.4738
1,Line,,,,,,,102,0,0,0,1.2371,1.6149,0.4621,0.1807,1.2371,1.6149,0.4613
1,Line,,,,,,,112,0,0,0.0003,1.2371,1.6149,0.4738,0.1495,1.2371,1.6149,0.4613
1,Line,,,,,,,110,0,0,0.0002,1.2371,1.6149,0.2971,0.013,1.2371,1.6149,0.287
1,Line,,,,,,,115,0,0,-0.0003,1.2371,1.6149,0.2787,0.0289,1.2371,1.6149,0.2908
1,Line,,,,,,,86,0,0,-0.0001,1.2371,1.6149,0.2761,0.0211,1.2371,1.6149,0.2787
1,Line,,,,,,,93,0,0,0,1.2371,1.6149,0.2787,0.0246,1.2371,1.6149,0.2807
1,Line,,,,,,,17,0,0,0.0004,1.2371,1.6149,0.2921,0.0227,1.2371,1.6149,0.2761
1,Line,,,,,,,13,0,0,-0.0009,1.2371,1.6149,0.1831,0.0683,1.2371,1.6149,0.2194
1,Line,,,,,,,83,0,0,0,1.2371,1.6149,0.2921,0.0499,1.2371,1.6149,0.2908
1,Line,,,,,,,102,0,0,-0.0004,1.2371,1.6149,0.2761,0.048,1.2371,1.6149,0.2908
