Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z,Position X1,Position Y1,Position Z1
1,Line,0.6151,,,,,,,,,,,,,,,,90,0.0000,49.6820,-0.0576,0.0635,3.2404,0.2826,0.0635,2.6253,0.2833,,,
1,Line,0.1188,,,,,,,,,,,,,,,,148,-4.6061,2.9289,7.8916,0.0064,3.2767,0.3803,0.0635,3.2404,0.2826,,,
1,Line,0.0062,,,,,,,,,,,,,,,,90,0.0000,0.5013,0.0000,0.0064,3.4404,0.8047,0.0064,3.4342,0.8047,,,
1,Line,0.0062,,,,,,,,,,,,,,,,90,0.0000,-0.5013,0.0000,-0.0102,3.3062,0.4598,-0.0102,3.3124,0.4598,,,
1,Line,0.0925,,,,,,,,,,,,,,,,62,-1.3429,-2.5570,-6.8896,-0.0102,3.4087,0.7194,0.0064,3.4404,0.8047,,,
1,Line,0.0062,,,,,,,,,,,,,,,,90,0.0000,0.5013,0.0000,-0.0102,3.4087,0.7194,-0.0102,3.4025,0.7194,,,
1,Line,0.6961,,,,,,,,,,,,,,,,90,0.0000,56.2271,-0.0576,-0.0102,3.3214,0.5009,-0.0102,2.6253,0.5016,,,
1,Line,0.6514,,,,,,,,,,,,,,,,90,0.0000,52.6109,-0.0576,0.0064,3.2767,0.3803,0.0064,2.6253,0.3810,,,
1,Line,0.0439,,,,,,,,,,,,,,,,90,0.0000,1.2332,3.3226,-0.0102,3.3214,0.5009,-0.0102,3.3062,0.4598,,,
1,Line,0.0062,,,,,,,,,,,,,,,,90,0.0000,-0.5013,0.0000,-0.0102,3.3753,0.6461,-0.0102,3.3815,0.6461,,,
1,Line,0.6809,,,,,,,,,,,,,,,,90,0.0000,-54.9939,0.0576,-0.0102,2.6253,0.4605,-0.0102,3.3062,0.4598,,,
1,Line,0.0062,,,,,,,,,,,,,,,,90,0.0000,0.5013,0.0000,0.0064,3.2829,0.3803,0.0064,3.2767,0.3803,,,
1,Line,0.0781,,,,,,,,,,,,,,,,90,0.0000,2.1951,5.9143,-0.0102,3.4025,0.7194,-0.0102,3.3753,0.6461,,,
1,Line,0.0062,,,,,,,,,,,,,,,,90,0.0000,0.5013,0.0000,-0.0102,3.3008,0.4286,-0.0102,3.2946,0.4286,,,
1,Line,0.0541,,,,,,,,,,,,,,,,133,-1.3429,1.4472,3.8993,-0.0102,3.2946,0.4286,0.0064,3.2767,0.3803,,,
1,Line,0.6693,,,,,,,,,,,,,,,,90,0.0000,54.0581,-0.0576,-0.0102,3.2946,0.4286,-0.0102,2.6253,0.4293,,,
1,Line,0.0848,,,,,,,,,,,,,,,,47,-4.7143,-4.9697,0.0000,0.1037,4.6991,0.6931,0.1620,4.7606,0.6931,,,
1,Line,0.1041,,,,,,,,,,,,,,,,95,-0.7312,7.8724,2.8533,-0.0026,4.4504,0.4489,0.0064,4.3530,0.4135,,,
1,Line,0.2071,,,,,,,,,,,,,,,,88,-0.6117,-16.6320,-1.6408,-0.0102,4.2445,0.4286,-0.0026,4.4504,0.4489,,,
1,Line,0.1107,,,,,,,,,,,,,,,,81,1.3429,8.7596,-1.2125,0.0064,4.3530,0.4135,-0.0102,4.2445,0.4286,,,
1,Line,0.2676,,,,,,,,,,,,,,,,85,-1.9538,-21.5041,-0.9228,0.0064,4.2445,0.3803,0.0306,4.5108,0.3917,,,
1,Line,0.1131,,,,,,,,,,,,,,,,1,-4.6061,0.0000,7.8916,0.0064,4.2445,0.3803,0.0635,4.2445,0.2826,,,
1,Line,0.1804,,,,,,,,,,,,,,,,88,0.6228,14.5558,-0.2426,-0.0008,4.4635,0.4973,-0.0085,4.2833,0.5003,,,
1,Line,0.0187,,,,,,,,,,,,,,,,90,0.0000,0.0000,1.5121,-0.0102,4.2445,0.4785,-0.0102,4.2445,0.4598,,,
1,Line,0.0312,,,,,,,,,,,,,,,,90,0.0000,0.0000,2.5215,-0.0102,4.2445,0.4598,-0.0102,4.2445,0.4286,,,
1,Line,0.1134,,,,,,,,,,,,,,,,90,0.0000,8.7596,2.6869,0.0064,4.3530,0.4135,0.0064,4.2445,0.3803,,,
1,Line,0.2063,,,,,,,,,,,,,,,,88,0.6117,16.6320,-0.8807,-0.0026,4.4504,0.4489,-0.0102,4.2445,0.4598,,,
1,Line,0.2858,,,,,,,,,,,,,,,,79,4.3237,22.3864,-3.6186,0.0600,4.5217,0.3355,0.0064,4.2445,0.3803,,,
1,Line,0.0527,,,,,,,,,,,,,,,,29,-3.7354,-2.0390,0.0000,0.1620,4.5568,0.2902,0.2083,4.5821,0.2902,,,
1,Line,0.2997,,,,,,,,,,,,,,,,97,-2.7302,22.3864,8.7887,0.0600,4.5217,0.3355,0.0938,4.2445,0.2267,,,
1,Line,0.1498,,,,,,,,,,,,,,,,90,0.0000,-11.5344,-3.6551,0.1620,4.5568,0.2902,0.1620,4.6996,0.3355,,,
1,Line,0.0371,,,,,,,,,,,,,,,,132,1.5610,-1.7478,-1.8716,0.1030,4.4547,0.2779,0.0836,4.4763,0.3011,,,
1,Line,0.1145,,,,,,,,,,,,,,,,59,4.7143,7.9046,0.9300,0.1620,4.5568,0.2902,0.1037,4.4590,0.2787,,,
1,Line,0.2822,,,,,,,,,,,,,,,,91,0.2824,-22.3864,-4.2730,0.0635,4.2445,0.2826,0.0600,4.5217,0.3355,,,
1,Line,0.0636,,,,,,,,,,,,,,,,1,-2.4478,0.0000,4.5157,0.0635,4.2445,0.2826,0.0938,4.2445,0.2267,,,
1,Line,0.2223,,,,,,,,,,,,,,,,95,-1.6064,16.9727,5.6312,0.1030,4.4547,0.2779,0.1229,4.2445,0.2082,,,
1,Line,0.2436,,,,,,,,,,,,,,,,93,0.8175,-18.7205,-6.0124,0.0938,4.2445,0.2267,0.0836,4.4763,0.3011,,,
1,Line,0.2165,,,,,,,,,,,,,,,,87,-0.7435,-16.9727,-4.1407,0.0938,4.2445,0.2267,0.1030,4.4547,0.2779,,,
1,Line,0.0869,,,,,,,,,,,,,,,,178,1.3429,0.0000,6.8896,0.0064,4.2445,0.8047,-0.0102,4.2445,0.7194,,,
1,Line,0.1706,,,,,,,,,,,,,,,,87,0.6710,13.7269,1.0512,0.0147,4.4145,0.8177,0.0064,4.2445,0.8047,,,
1,Line,0.1754,,,,,,,,,,,,,,,,91,-0.3029,12.9681,-5.6871,0.0027,4.4051,0.7343,0.0064,4.2445,0.8047,,,
1,Line,0.1823,,,,,,,,,,,,,,,,87,-0.8745,-14.5455,2.1228,-0.0102,4.2445,0.7194,0.0006,4.4246,0.6931,,,
1,Line,0.1618,,,,,,,,,,,,,,,,85,-1.0400,-12.9681,-1.2025,-0.0102,4.2445,0.7194,0.0027,4.4051,0.7343,,,
1,Line,0.2046,,,,,,,,,,,,,,,,83,-1.6449,-14.4857,-7.7895,0.0064,4.2445,0.8047,0.0268,4.4239,0.9011,,,
1,Line,0.0848,,,,,,,,,,,,,,,,36,-0.9739,-0.7588,-6.7383,0.0147,4.4145,0.8177,0.0268,4.4239,0.9011,,,
1,Line,0.1948,,,,,,,,,,,,,,,,90,0.0000,15.7342,0.0000,0.0064,4.2445,0.8047,0.0064,4.0497,0.8047,,,
1,Line,0.0848,,,,,,,,,,,,,,,,36,-0.9739,-0.7588,-6.7383,0.0027,4.4051,0.7343,0.0147,4.4145,0.8177,,,
1,Line,0.2727,,,,,,,,,,,,,,,,101,-3.3237,16.6727,-13.9992,0.0064,4.2445,0.8047,0.0476,4.0381,0.9780,,,
1,Line,0.2226,,,,,,,,,,,,,,,,87,0.8358,17.2948,-4.8406,0.0002,4.4586,0.6594,-0.0102,4.2445,0.7194,,,
1,Line,0.0811,,,,,,,,,,,,,,,,88,-0.2444,-5.7111,-3.2047,-0.0085,4.2833,0.5003,-0.0055,4.3540,0.5399,,,
1,Line,0.2188,,,,,,,,,,,,,,,,87,0.8358,17.2948,3.5193,0.0002,4.4586,0.6594,-0.0102,4.2445,0.6159,,,
1,Line,0.1176,,,,,,,,,,,,,,,,88,0.3784,8.8447,-3.4473,-0.0008,4.4635,0.4973,-0.0055,4.3540,0.5399,,,
1,Line,0.2224,,,,,,,,,,,,,,,,88,-0.7568,-17.6893,-3.0278,-0.0102,4.2445,0.4598,-0.0008,4.4635,0.4973,,,
1,Line,0.1584,,,,,,,,,,,,,,,,86,-0.7234,-11.3572,-5.8410,-0.0055,4.3540,0.5399,0.0035,4.4946,0.6123,,,
1,Line,0.0333,,,,,,,,,,,,,,,,90,0.0000,0.0000,2.6857,-0.0102,4.2445,0.6159,-0.0102,4.2445,0.5826,,,
1,Line,0.2522,,,,,,,,,,,,,,,,87,-1.1018,-20.2019,-2.3937,-0.0102,4.2445,0.5826,0.0035,4.4946,0.6123,,,
1,Line,0.2505,,,,,,,,,,,,,,,,87,-1.1018,-20.2019,0.2921,-0.0102,4.2445,0.6159,0.0035,4.4946,0.6123,,,
1,Line,0.2148,,,,,,,,,,,,,,,,87,-0.8358,-17.2948,-1.0737,-0.0102,4.2445,0.6461,0.0002,4.4586,0.6594,,,
1,Line,0.0303,,,,,,,,,,,,,,,,90,0.0000,0.0000,2.4455,-0.0102,4.2445,0.6461,-0.0102,4.2445,0.6159,,,
1,Line,0.0617,,,,,,,,,,,,,,,,118,1.9126,-3.6659,-2.7763,0.0836,4.4763,0.3011,0.0600,4.5217,0.3355,,,
1,Line,0.0589,,,,,,,,,,,,,,,,69,1.6717,4.4534,0.0000,0.0241,4.5498,0.6123,0.0035,4.4946,0.6123,,,
1,Line,0.0324,,,,,,,,,,,,,,,,77,-0.4733,-2.1122,1.4760,0.0183,4.5236,0.6305,0.0241,4.5498,0.6123,,,
1,Line,0.0545,,,,,,,,,,,,,,,,90,0.0000,2.1984,-3.8113,0.1037,4.7616,0.6123,0.1037,4.7344,0.6594,,,
1,Line,0.0545,,,,,,,,,,,,,,,,90,0.0000,2.1984,-3.8113,0.1620,4.8232,0.6123,0.1620,4.7959,0.6594,,,
1,Line,0.0848,,,,,,,,,,,,,,,,47,-4.7143,-4.9697,0.0000,0.1037,4.7616,0.6123,0.1620,4.8232,0.6123,,,
1,Line,0.0594,,,,,,,,,,,,,,,,85,0.2660,2.9071,-3.8113,0.0035,4.4946,0.6123,0.0002,4.4586,0.6594,,,
1,Line,0.3025,,,,,,,,,,,,,,,,69,8.5855,22.8720,0.0000,0.1037,4.7336,0.4489,-0.0026,4.4504,0.4489,,,
1,Line,0.0208,,,,,,,,,,,,,,,,64,0.6668,1.3898,0.6704,0.0308,4.5402,0.6594,0.0225,4.5230,0.6511,,,
1,Line,0.0146,,,,,,,,,,,,,,,,94,0.0359,-0.5161,1.0605,0.0187,4.5172,0.6437,0.0183,4.5236,0.6305,,,
1,Line,0.0102,,,,,,,,,,,,,,,,56,0.3046,0.4629,0.6044,0.0225,4.5230,0.6511,0.0187,4.5172,0.6437,,,
1,Line,0.0527,,,,,,,,,,,,,,,,29,-3.7354,-2.0390,0.0000,0.1620,4.8232,0.6123,0.2083,4.8484,0.6123,,,
1,Line,0.0848,,,,,,,,,,,,,,,,47,4.7143,4.9697,0.0000,0.1620,4.7959,0.6594,0.1037,4.7344,0.6594,,,
1,Line,0.2932,,,,,,,,,,,,,,,,69,8.3227,22.1718,0.0000,0.1037,4.6991,0.6931,0.0006,4.4246,0.6931,,,
1,Line,0.0488,,,,,,,,,,,,,,,,90,0.0000,2.8525,-2.7178,0.1037,4.7344,0.6594,0.1037,4.6991,0.6931,,,
1,Line,0.0848,,,,,,,,,,,,,,,,47,-4.7143,-4.9697,0.0000,0.1037,4.6741,0.7343,0.1620,4.7356,0.7343,,,
1,Line,0.0482,,,,,,,,,,,,,,,,90,0.0000,2.0183,-3.3253,0.1037,4.6991,0.6931,0.1037,4.6741,0.7343,,,
1,Line,0.0871,,,,,,,,,,,,,,,,69,2.4718,6.5848,0.0000,0.0308,4.5402,0.6594,0.0002,4.4586,0.6594,,,
1,Line,0.2075,,,,,,,,,,,,,,,,69,5.8897,15.6902,0.0000,0.1037,4.7344,0.6594,0.0308,4.5402,0.6594,,,
1,Line,0.0479,,,,,,,,,,,,,,,,91,-0.0387,2.7493,-2.7178,0.0002,4.4586,0.6594,0.0006,4.4246,0.6931,,,
1,Line,0.2874,,,,,,,,,,,,,,,,69,8.1572,21.7310,0.0000,0.1037,4.6741,0.7343,0.0027,4.4051,0.7343,,,
1,Line,0.0456,,,,,,,,,,,,,,,,96,-0.1655,1.5775,-3.3253,0.0006,4.4246,0.6931,0.0027,4.4051,0.7343,,,
1,Line,0.0877,,,,,,,,,,,,,,,,90,0.0000,-5.4313,-4.5415,0.1620,4.6996,0.3355,0.1620,4.7669,0.3917,,,
1,Line,0.0848,,,,,,,,,,,,,,,,47,-4.7143,-4.9697,0.0000,0.1037,4.6381,0.3355,0.1620,4.6996,0.3355,,,
1,Line,0.0527,,,,,,,,,,,,,,,,29,-3.7354,-2.0390,0.0000,0.1620,4.6996,0.3355,0.2083,4.7249,0.3355,,,
1,Line,0.0527,,,,,,,,,,,,,,,,29,3.7354,2.0390,0.0000,0.2083,4.8204,0.4489,0.1620,4.7951,0.4489,,,
1,Line,0.0527,,,,,,,,,,,,,,,,29,-3.7354,-2.0390,0.0000,0.1620,4.7669,0.3917,0.2083,4.7921,0.3917,,,
1,Line,0.0045,,,,,,,,,,,,,,,,81,0.0570,0.3500,0.0628,0.1037,4.4590,0.2787,0.1030,4.4547,0.2779,,,
1,Line,0.1879,,,,,,,,,,,,,,,,90,0.0000,-14.4693,-4.5851,0.1037,4.4590,0.2787,0.1037,4.6381,0.3355,,,
1,Line,0.0644,,,,,,,,,,,,,,,,21,2.3700,0.8823,-4.5415,0.0600,4.5217,0.3355,0.0306,4.5108,0.3917,,,
1,Line,0.0877,,,,,,,,,,,,,,,,90,0.0000,-5.4313,-4.5415,0.1037,4.6381,0.3355,0.1037,4.7054,0.3917,,,
1,Line,0.1244,,,,,,,,,,,,,,,,69,-3.5306,-9.4056,0.0000,0.0600,4.5217,0.3355,0.1037,4.6381,0.3355,,,
1,Line,0.1658,,,,,,,,,,,,,,,,90,0.0000,-2.2642,-13.1968,0.1620,4.7951,0.4489,0.1620,4.8232,0.6123,,,
1,Line,0.1658,,,,,,,,,,,,,,,,90,0.0000,-2.2642,-13.1968,0.1037,4.7336,0.4489,0.1037,4.7616,0.6123,,,
1,Line,0.2263,,,,,,,,,,,,,,,,69,6.4237,17.1129,0.0000,0.1037,4.7616,0.6123,0.0241,4.5498,0.6123,,,
1,Line,0.0638,,,,,,,,,,,,,,,,90,0.0000,-2.2807,-4.6173,0.1037,4.7054,0.3917,0.1037,4.7336,0.4489,,,
1,Line,0.0895,,,,,,,,,,,,,,,,61,2.6850,4.8721,-4.6173,0.0306,4.5108,0.3917,-0.0026,4.4504,0.4489,,,
1,Line,0.2079,,,,,,,,,,,,,,,,69,-5.9006,-15.7192,0.0000,0.0306,4.5108,0.3917,0.1037,4.7054,0.3917,,,
1,Line,0.0848,,,,,,,,,,,,,,,,47,-4.7143,-4.9697,0.0000,0.1037,4.7054,0.3917,0.1620,4.7669,0.3917,,,
1,Line,0.0638,,,,,,,,,,,,,,,,90,0.0000,-2.2807,-4.6173,0.1620,4.7669,0.3917,0.1620,4.7951,0.4489,,,
1,Line,0.0848,,,,,,,,,,,,,,,,47,4.7143,4.9697,0.0000,0.1620,4.7951,0.4489,0.1037,4.7336,0.4489,,,
1,Line,0.1192,,,,,,,,,,,,,,,,82,-0.3450,-2.5126,-9.2883,-0.0008,4.4635,0.4973,0.0035,4.4946,0.6123,,,
1,Line,0.0502,,,,,,,,,,,,,,,,82,-0.1452,-1.0573,-3.9085,-0.0026,4.4504,0.4489,-0.0008,4.4635,0.4973,,,
1,Line,0.8089,,,,,,,,,,,,,,,,90,0.0000,65.3331,-0.0576,0.0064,3.4342,0.8047,0.0064,2.6253,0.8054,,,
1,Line,0.0932,,,,,,,,,,,,,,,,93,0.4483,-7.4990,0.5081,0.0174,0.3030,0.4605,0.0118,0.3958,0.4542,,,
1,Line,0.0224,,,,,,,,,,,,,,,,90,0.0000,0.0000,1.8106,-0.0102,4.2445,0.5009,-0.0102,4.2445,0.4785,,,
1,Line,0.0623,,,,,,,,,,,,,,,,94,-0.3393,4.9928,0.5067,0.0132,0.3648,0.4668,0.0174,0.3030,0.4605,,,
1,Line,0.0409,,,,,,,,,,,,,,,,90,0.0000,0.0000,-3.2999,0.0743,0.1748,0.5016,0.0743,0.1748,0.5425,,,
1,Line,0.1277,,,,,,,,,,,,,,,,118,-4.5972,8.6206,-3.2999,0.0174,0.2815,0.5016,0.0743,0.1748,0.5425,,,
1,Line,0.0477,,,,,,,,,,,,,,,,90,0.0000,3.8507,0.0000,-0.0102,4.2445,0.5009,-0.0102,4.1969,0.5009,,,
1,Line,0.0668,,,,,,,,,,,,,,,,90,0.0224,5.3953,0.0725,0.0365,2.6153,0.9428,0.0362,2.5485,0.9419,,,
1,Line,0.0376,,,,,,,,,,,,,,,,90,0.0000,-2.6328,-1.5121,-0.0102,4.2119,0.4598,-0.0102,4.2445,0.4785,,,
1,Line,0.0445,,,,,,,,,,,,,,,,88,-0.1341,-3.1335,-1.7584,-0.0102,4.2445,0.4785,-0.0085,4.2833,0.5003,,,
1,Line,0.0388,,,,,,,,,,,,,,,,88,0.1341,3.1335,-0.0522,-0.0085,4.2833,0.5003,-0.0102,4.2445,0.5009,,,
1,Line,0.0409,,,,,,,,,,,,,,,,90,0.0000,0.0000,3.2999,0.2886,0.0627,0.5425,0.2886,0.0627,0.5016,,,
1,Line,0.0708,,,,,,,,,,,,,,,,162,-2.9506,1.0046,4.7970,0.2992,0.1963,0.3810,0.3358,0.1838,0.3216,,,
1,Line,0.3054,,,,,,,,,,,,,,,,180,-24.6700,0.0000,0.0000,0.6000,0.1274,0.4293,0.9054,0.1274,0.4293,,,
1,Line,0.0196,,,,,,,,,,,,,,,,173,-1.5736,0.2004,0.0000,0.6001,0.1502,0.3216,0.6196,0.1477,0.3216,,,
1,Line,0.2858,,,,,,,,,,,,,,,,180,-23.0876,0.0000,0.0000,0.6196,0.1477,0.3216,0.9054,0.1477,0.3216,,,
1,Line,0.3294,,,,,,,,,,,,,,,,171,-25.8733,3.9239,4.7970,0.2992,0.1963,0.3810,0.6196,0.1477,0.3216,,,
1,Line,0.0481,,,,,,,,,,,,,,,,174,-2.0431,0.2371,3.2999,0.5433,0.0332,0.5425,0.5686,0.0302,0.5016,,,
1,Line,0.0409,,,,,,,,,,,,,,,,90,0.0000,0.0000,-3.2999,0.1572,0.1132,0.5016,0.1572,0.1132,0.5425,,,
1,Line,0.0409,,,,,,,,,,,,,,,,90,0.0000,0.0000,-3.2999,0.6000,0.0266,0.5016,0.6000,0.0266,0.5425,,,
1,Line,0.0583,,,,,,,,,,,,,,,,90,0.0000,-2.6416,3.8993,0.9054,0.1274,0.4293,0.9054,0.1601,0.3810,,,
1,Line,0.2849,,,,,,,,,,,,,,,,171,-22.7328,3.5899,0.0000,0.6239,0.1467,0.3216,0.9054,0.1023,0.3216,,,
1,Line,0.0042,,,,,,,,,,,,,,,,90,0.0014,0.3420,0.0046,0.0365,2.6195,0.9428,0.0365,2.6153,0.9428,,,
1,Line,0.0174,,,,,,,,,,,,,,,,179,0.4154,0.0000,1.3429,0.0416,2.6195,0.9595,0.0365,2.6195,0.9428,,,
1,Line,0.0487,,,,,,,,,,,,,,,,178,0.8392,0.0000,3.8390,0.0365,2.6195,0.9428,0.0261,2.6195,0.8952,,,
1,Line,0.2427,,,,,,,,,,,,,,,,81,2.4258,15.9777,11.0963,0.0365,2.5134,0.9427,0.0064,2.3156,0.8054,,,
1,Line,0.3176,,,,,,,,,,,,,,,,86,-1.5872,-24.5495,-7.2590,0.0064,2.3156,0.8054,0.0261,2.6195,0.8952,,,
1,Line,0.7185,,,,,,,,,,,,,,,,90,0.0000,58.0356,-0.0576,0.1529,3.4370,1.2387,0.1529,2.7185,1.2394,,,
1,Line,0.0398,,,,,,,,,,,,,,,,10,-1.9913,-0.3171,2.5041,-0.0366,4.2252,0.4138,-0.0120,4.2292,0.3828,,,
1,Line,0.7369,,,,,,,,,,,,,,,,90,0.0000,59.5201,-0.0576,0.0836,3.4819,1.0946,0.0836,2.7450,1.0953,,,
1,Line,0.0001,,,,,,,,,,,,,,,,179,0.0014,0.0000,0.0045,0.0365,2.6195,0.9428,0.0365,2.6195,0.9428,,,
1,Line,0.0569,,,,,,,,,,,,,,,,134,2.9018,-2.9895,-1.9497,0.0892,0.2628,0.3810,0.0533,0.2999,0.4051,,,
1,Line,0.0021,,,,,,,,,,,,,,,,178,-0.0365,0.0000,-0.1669,0.0360,1.7008,0.9407,0.0365,1.7008,0.9428,,,
1,Line,0.0058,,,,,,,,,,,,,,,,90,0.0000,0.4700,0.0000,0.0451,1.7008,0.9708,0.0451,1.6950,0.9708,,,
1,Line,0.0293,,,,,,,,,,,,,,,,179,-0.6986,0.0000,-2.2588,0.0365,1.7008,0.9428,0.0451,1.7008,0.9708,,,
1,Line,0.0293,,,,,,,,,,,,,,,,179,0.6986,0.0000,2.2588,0.0451,1.6950,0.9708,0.0365,1.6950,0.9428,,,
1,Line,0.1019,,,,,,,,,,,,,,,,90,-0.0005,-8.2298,-0.0016,0.0365,2.5134,0.9427,0.0365,2.6153,0.9428,,,
1,Line,0.0036,,,,,,,,,,,,,,,,90,0.0000,-0.2881,0.0000,0.0365,1.6914,0.9428,0.0365,1.6950,0.9428,,,
1,Line,0.0006,,,,,,,,,,,,,,,,179,0.0153,0.0000,0.0496,0.0365,2.6195,0.9428,0.0363,2.6195,0.9422,,,
1,Line,0.0042,,,,,,,,,,,,,,,,90,0.0000,-0.3420,-0.0001,0.0365,2.6153,0.9428,0.0365,2.6195,0.9428,,,
1,Line,0.0710,,,,,,,,,,,,,,,,90,-0.0071,-5.7373,-0.0230,0.0362,2.5485,0.9419,0.0363,2.6195,0.9422,,,
1,Line,0.0168,,,,,,,,,,,,,,,,158,-0.3974,0.1522,-1.2850,0.0365,2.5134,0.9427,0.0414,2.5115,0.9587,,,
1,Line,0.7755,,,,,,,,,,,,,,,,90,0.0818,-62.6373,0.2646,0.0424,1.7154,0.9620,0.0414,2.4909,0.9587,,,
1,Line,0.3010,,,,,,,,,,,,,,,,180,-24.3128,0.0000,0.0000,0.6044,0.1601,0.3810,0.9054,0.1601,0.3810,,,
1,Line,0.4222,,,,,,,,,,,,,,,,90,0.0000,-33.9356,-3.3850,0.6449,0.8644,0.9574,0.6449,1.2846,0.9993,,,
1,Line,0.1760,,,,,,,,,,,,,,,,90,0.0000,14.1865,0.8656,0.6044,1.4602,1.0140,0.6044,1.2846,1.0033,,,
1,Line,0.0407,,,,,,,,,,,,,,,,0,3.2749,0.0000,-0.3200,0.6449,1.2846,0.9993,0.6044,1.2846,1.0033,,,
1,Line,0.4219,,,,,,,,,,,,,,,,90,0.0000,-33.9356,-3.1150,0.6044,0.8644,0.9647,0.6044,1.2846,1.0033,,,
1,Line,0.4246,,,,,,,,,,,,,,,,96,-3.2749,33.9356,3.7050,0.6044,1.2846,1.0033,0.6449,0.8644,0.9574,,,
1,Line,0.3010,,,,,,,,,,,,,,,,0,24.3128,0.0000,0.0000,0.9054,0.3612,0.8773,0.6044,0.3612,0.8773,,,
1,Line,0.3010,,,,,,,,,,,,,,,,180,-24.3128,0.0000,0.0000,0.6044,1.5485,1.0194,0.9054,1.5485,1.0194,,,
1,Line,0.2605,,,,,,,,,,,,,,,,0,21.0379,0.0000,0.0000,0.9054,1.2846,0.9993,0.6449,1.2846,0.9993,,,
1,Line,0.2546,,,,,,,,,,,,,,,,180,-20.5647,0.0000,0.0000,0.6508,0.8644,0.9574,0.9054,0.8644,0.9574,,,
1,Line,0.0059,,,,,,,,,,,,,,,,180,-0.4732,0.0000,0.0000,0.6449,0.8644,0.9574,0.6508,0.8644,0.9574,,,
1,Line,0.0479,,,,,,,,,,,,,,,,173,-3.8252,0.4484,-0.3311,0.5570,1.2901,0.9992,0.6044,1.2846,1.0033,,,
1,Line,0.5112,,,,,,,,,,,,,,,,85,-3.2749,-40.6486,-6.4676,0.6044,0.3612,0.8773,0.6449,0.8644,0.9574,,,
1,Line,0.0477,,,,,,,,,,,,,,,,173,3.8252,-0.4484,0.0111,0.6044,1.2846,0.9993,0.5570,1.2901,0.9992,,,
1,Line,0.0405,,,,,,,,,,,,,,,,180,-3.2749,0.0000,0.0000,0.6044,0.8644,0.9574,0.6449,0.8644,0.9574,,,
1,Line,0.1161,,,,,,,,,,,,,,,,144,-5.0164,3.6580,-7.0271,0.1529,3.4370,1.2387,0.2151,3.3917,1.3257,,,
1,Line,0.5172,,,,,,,,,,,,,,,,95,-3.8252,41.0970,6.4566,0.5570,0.8700,0.9573,0.6044,0.3612,0.8773,,,
1,Line,0.4198,,,,,,,,,,,,,,,,83,-3.8252,-33.4872,-3.7161,0.5570,0.8700,0.9573,0.6044,1.2846,1.0033,,,
1,Line,0.4222,,,,,,,,,,,,,,,,90,0.0000,33.9356,3.3850,0.5570,1.2901,0.9992,0.5570,0.8700,0.9573,,,
1,Line,0.0412,,,,,,,,,,,,,,,,0,3.2749,0.0000,-0.5900,0.6449,0.8644,0.9574,0.6044,0.8644,0.9647,,,
1,Line,0.5108,,,,,,,,,,,,,,,,90,0.0000,-40.6486,-7.0576,0.6044,0.3612,0.8773,0.6044,0.8644,0.9647,,,
1,Line,0.0483,,,,,,,,,,,,,,,,173,3.8252,-0.4484,0.6011,0.6044,0.8644,0.9647,0.5570,0.8700,0.9573,,,
1,Line,0.3054,,,,,,,,,,,,,,,,180,-24.6700,0.0000,0.0000,0.6000,0.1264,0.4293,0.9054,0.1264,0.4293,,,
1,Line,0.3195,,,,,,,,,,,,,,,,179,25.5083,-0.2777,-3.8993,0.6044,0.1601,0.3810,0.2886,0.1636,0.4293,,,
1,Line,0.0044,,,,,,,,,,,,,,,,180,-0.3548,0.0000,0.0000,0.6196,0.1467,0.3216,0.6239,0.1467,0.3216,,,
1,Line,0.3010,,,,,,,,,,,,,,,,180,-24.3128,0.0000,0.0000,0.6044,0.1591,0.3810,0.9054,0.1591,0.3810,,,
1,Line,0.2814,,,,,,,,,,,,,,,,180,-22.7328,0.0000,0.0000,0.6239,0.1467,0.3216,0.9054,0.1467,0.3216,,,
1,Line,0.0585,,,,,,,,,,,,,,,,82,0.3572,2.6416,-3.8993,0.6044,0.1601,0.3810,0.6000,0.1274,0.4293,,,
1,Line,0.0625,,,,,,,,,,,,,,,,142,1.2252,-1.0046,-4.7970,0.6196,0.1477,0.3216,0.6044,0.1601,0.3810,,,
1,Line,0.3135,,,,,,,,,,,,,,,,173,-25.1511,2.9193,0.0000,0.2886,0.1636,0.4293,0.6000,0.1274,0.4293,,,
1,Line,0.3073,,,,,,,,,,,,,,,,173,-24.6481,2.9193,0.0000,0.2992,0.1963,0.3810,0.6044,0.1601,0.3810,,,
1,Line,0.0593,,,,,,,,,,,,,,,,72,-0.8602,-2.6416,3.8993,0.2886,0.1636,0.4293,0.2992,0.1963,0.3810,,,
1,Line,0.0625,,,,,,,,,,,,,,,,142,1.2252,-1.0046,-4.7970,0.6196,0.1467,0.3216,0.6044,0.1591,0.3810,,,
1,Line,0.0479,,,,,,,,,,,,,,,,173,-3.8410,0.4458,0.0000,0.5524,0.1319,0.4293,0.6000,0.1264,0.4293,,,
1,Line,0.0585,,,,,,,,,,,,,,,,82,0.3572,2.6416,-3.8993,0.6044,0.1591,0.3810,0.6000,0.1264,0.4293,,,
